run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c
315,32,24,32,1,0,1,1,1,1,1,1,1,1,1,0,240.2850548,218.1345119,231.4823121,60.12781892,63.93073723,31.97226758,243.4535434,224.6277032,225.4180299,62.05058259,63.99181552,27.02447338,41.26442115,-41.94541846,0.6806308531,-41.43860778,42.0051282,-0.566891411
316,32,24,32,1,1,0,1,1,1,1,1,1,1,1,1,246.1238236,217.0696069,225.8918425,10.55067141,4.143261176,9.255342174,245.2415824,218.0013744,228.013942,6.421774708,9.081843674,10.14586369,-5.989249678,-1.750776264,7.739982905,5.904291736,1.755852885,-7.660186368
317,32,24,32,1,1,0,1,1,1,0,1,1,1,1,1,246.713131,213.4979599,228.8190161,34.23156199,63.71896655,68.10030619,240.174434,217.4735039,236.0392565,29.31119432,65.94390569,68.41134034,-1.21168164,-43.77339947,44.98501577,1.07853514,43.97561193,-45.05422552
318,32,24,32,1,1,0,1,1,1,1,0,1,1,1,1,246.5270024,216.195516,226.294659,12.23545515,3.876677837,11.0160072,245.5163044,217.1907061,228.5252684,8.646069985,9.367195675,11.7765393,-7.932927032,-1.35637746,9.289249824,7.82417666,1.346852,-9.171091289
319,32,24,32,1,1,0,1,1,1,1,1,0,1,1,1,304.965266,232.1677999,373.2524686,22.4489632,14.99133125,21.27855204,307.7517601,237.0572247,374.7503971,22.86870161,17.19812603,18.78108822,-14.31986908,0.9766310457,13.34343519,11.52497185,-7.109188497,-4.415832507
320,32,24,32,1,1,0,1,1,1,1,1,1,0,1,1,248.1420886,217.4333297,223.2771696,26.2611571,8.171991198,31.72814609,248.8393809,218.3283994,223.8158586,26.24677842,8.143236141,31.60199681,-24.34692283,-5.390855376,29.73775236,24.28181759,5.369118031,-29.65096098
321,32,24,32,1,1,0,1,1,1,1,1,1,1,0,1,250.8025036,213.1319498,226.1426669,69.64508788,29.89562228,66.99025014,245.451867,221.6338458,224.1834623,69.22750127,35.30548633,64.86693419,-45.57373483,0.8125999718,44.76113399,45.2666443,-0.9567209013,-44.30994055
322,32,24,32,1,1,0,1,1,1,1,1,1,1,1,0,244.107657,218.2287946,226.9964977,11.05112956,7.688390224,7.87995802,243.2545319,220.6211775,227.7475665,10.28957848,11.8092831,3.698652903,8.44927106,-7.227684915,-1.221641333,-8.510721991,7.294724705,1.215946086
323,32,24,32,1,1,1,0,1,1,1,1,1,1,1,1,246.1249725,217.0701213,225.88836,10.55698627,4.138381512,9.275284233,245.2463626,218.0020079,228.0107269,6.45027442,9.083219818,10.16929253,6.021824541,1.749097651,-7.770974953,-5.93686281,-1.755487571,7.692296249
324,32,24,32,1,1,1,0,1,1,0,1,1,1,1,1,246.691836,216.0653828,226.3975089,12.58054953,3.943313737,11.36255347,245.6056673,217.0559244,228.5718924,9.016864604,9.366825302,11.97042004,8.227193593,1.374565893,-9.601836564,-8.113151151,-1.364952737,9.478026391
325,32,24,32,1,1,1,0,1,1,1,0,1,1,1,1,246.8266217,213.1902261,228.799646,36.13371505,65.39204973,70.28348468,239.8469774,217.3473354,236.1186925,31.24194962,67.63396848,70.53239638,1.425653108,44.85378377,-46.27945174,-1.282396894,-45.06214142,46.34452042
326,32,24,32,1,1,1,0,1,1,1,1,0,1,1,1,248.1575366,217.4314947,223.2690129,26.33718757,8.172206652,31.80444508,248.8476669,218.3254358,223.8037886,26.31997116,8.143359854,31.67455922,24.40785661,5.390472717,-29.79835992,-24.3423506,-5.369448241,29.71176516
327,32,24,32,1,1,1,0,1,1,1,1,1,0,1,1,304.6312135,231.9748656,372.8503121,21.56157534,12.8353726,20.71928171,307.9194752,237.2017983,374.4385663,22.05461488,15.67322891,17.64561311,18.34802451,-1.099580596,-17.24824115,-15.54851285,7.237035752,8.311635837
328,32,24,32,1,1,1,0,1,1,1,1,1,1,0,1,244.2258179,218.2903411,226.9630312,11.54232678,8.461250557,7.949927145,243.4024487,220.7414066,227.7004801,10.89412929,12.35371617,3.667699332,-8.743768527,7.581072205,1.162422163,8.809143677,-7.654576284,-1.154836941
329,32,24,32,1,1,1,0,1,1,1,1,1,1,1,0,250.321887,213.7003961,226.0644592,64.90555852,27.54886982,62.39362418,245.5965449,221.7091962,224.6652269,64.57005053,33.10717986,60.39959756,42.763952,-0.7810314244,-41.98293061,-42.4710885,0.9127762672,41.55835774
330,32,24,32,1,1,1,1,0,1,1,1,1,1,1,1,242.3583893,219.2551835,227.8853333,8.549949911,10.29170676,3.840717561,244.3462896,218.6728602,228.4023902,9.199297171,5.771540889,7.697157304,6.711757913,-5.198381941,-1.513423298,-6.636972567,5.111442142,1.525486084
331,32,24,32,1,1,1,1,0,1,0,1,1,1,1,1,243.2170979,222.0729642,226.1003543,46.57990531,46.72107388,15.21886283,242.7766256,218.2908653,230.5570446,44.59412105,45.69898695,20.39336384,31.51649438,-30.66396024,-0.8525281219,-31.17541804,30.36243232,0.8129889376
332,32,24,32,1,1,1,1,0,1,1,0,1,1,1,1,243.3084194,217.1999827,228.8245288,8.344333514,11.41469821,6.98134413,244.1448854,216.3842925,230.8393716,4.051962489,10.15905764,11.01250472,-1.426154501,8.173188933,-6.747066502,1.417652624,-8.224291796,6.806604214
333,32,24,32,1,1,1,1,0,1,1,1,0,1,1,1,245.1867195,220.5117993,223.4615102,69.47174472,35.4218687,65.14351975,251.8917535,213.7725073,226.6390079,69.49940973,29.77016276,66.87936701,45.32989602,-0.8496948344,-44.48022147,-45.38022266,0.70440331,44.67579573
334,32,24,32,1,1,1,1,0,1,1,1,1,0,1,1,243.3429247,220.0952327,226.4291174,11.17849086,12.75593047,3.718330035,245.3832433,219.2148274,227.004053,11.4393574,8.932451286,8.13091174,9.202502399,-8.230634159,-0.9721409541,-9.064261306,8.09186216,0.972119092
335,32,24,32,1,1,1,1,0,1,1,1,1,1,0,1,390.1601763,282.1918905,234.1367996,21.32212417,23.68184122,16.13304215,391.4987524,283.8635046,237.4836033,18.26686291,22.2462779,17.30108675,9.530623499,-9.971289466,0.4406717269,-0.6483897962,6.101357992,-5.45281365
336,32,24,32,1,1,1,1,0,1,1,1,1,1,1,0,240.2579549,220.8813259,228.6390973,27.94903674,23.13856825,7.085337617,240.8452081,221.7654176,229.3013841,27.82503757,23.12522587,7.072744848,26.23838075,-21.40116723,-4.837240328,-26.15979354,21.33065976,4.829099142
337,32,24,32,1,1,1,1,1,0,1,1,1,1,1,1,242.3649864,219.2590578,227.8823818,8.54282286,10.28687147,3.84574976,244.3485587,218.6705356,228.3977046,9.180683983,5.753015043,7.692686201,-6.693570631,5.172793147,1.520734019,6.618921442,-5.087184239,-1.531778075
338,32,24,32,1,1,1,1,1,0,0,1,1,1,1,1,243.296759,217.1958978,228.8275146,8.329291985,11.38992018,6.975093435,244.1376805,216.391486,230.850002,4.067763618,10.17690233,11.02287759,1.443569731,-8.182343027,6.738725975,-1.435374204,8.232279549,-6.796951847
339,32,24,32,1,1,1,1,1,0,1,0,1,1,1,1,243.0844147,223.612593,224.4933687,61.83760814,63.81490095,26.91668349,241.2169818,218.8977227,231.8070784,59.51619565,63.28620596,31.71888215,-41.28487508,41.86627705,-0.5815507486,40.84723272,-41.51018109,0.6628039624
340,32,24,32,1,1,1,1,1,0,1,1,0,1,1,1,243.0573631,219.7210753,226.5982494,10.99889579,12.55457215,3.646496209,245.226336,219.0176816,227.1641054,11.61332354,8.897203435,8.066838139,-8.720960704,7.689837312,1.030947011,8.593235826,-7.56506829,-1.028347288
341,32,24,32,1,1,1,1,1,0,1,1,1,0,1,1,245.3082603,220.611035,223.7511621,66.76708337,34.27166988,62.44925255,251.5935736,214.1293917,226.5897959,66.74274122,28.54397693,64.11884786,-43.75634016,0.9233685079,42.83304102,43.80694783,-0.7847340761,-43.0221321
342,32,24,32,1,1,1,1,1,0,1,1,1,1,0,1,240.2595928,220.8981258,228.6352142,28.02572776,23.21432961,7.085757555,240.8388183,221.7720161,229.3005008,27.89226594,23.19196935,7.072211167,-26.30107737,21.46372807,4.83731473,26.22203217,-21.39337714,-4.828688339
343,32,24,32,1,1,1,1,1,0,1,1,1,1,1,0,390.2743898,281.9727801,234.6874147,22.71426494,25.31003742,17.86248941,391.4545921,283.4715348,235.9042929,21.11991718,25.18054115,18.35073344,-9.064640278,9.034016251,0.0307880909,0.2161507792,-5.178084711,4.962061202
344,16,32,96,1,1,1,1,1,1,1,1,1,1,1,1,205.9628516,203.3759816,298.2423275,7.697521897,4.033090344,1.984019577,207.1022945,203.6736355,298.6212377,6.454735087,3.743560823,3.021532059,-0.002432061404,0.0001523659878,0.002452314873,0.002767219564,-0.0006689407122,-0.001931854121
345,16,32,96,1,1,1,1,1,1,0,1,1,1,1,1,205.7015371,202.3860385,299.3020726,12.3930988,12.82450541,8.511663109,206.5219449,200.6318517,301.3347157,4.461297531,10.83998254,11.19679747,1.894696924,-9.473802307,7.579273504,-1.881491875,9.501942161,-7.620284849
346,16,32,96,1,1,1,1,1,1,1,0,1,1,1,1,205.7006146,202.384491,299.3003904,12.39864696,12.84725417,8.535566629,206.5198601,200.6309554,301.3437088,4.453115191,10.85853087,11.22039201,-1.887118573,9.485034574,-7.597781591,1.874939041,-9.514623652,7.639827845
347,16,32,96,1,1,1,1,1,1,1,1,0,1,1,1,206.2780269,203.4904893,298.0413137,7.598148182,6.781934278,7.900033297,208.946196,204.1043692,297.166611,10.89744057,3.348570055,7.929362449,5.116386221,1.570818967,-6.687097346,-5.166601393,-1.545392924,6.712095269
348,16,32,96,1,1,1,1,1,1,1,1,1,0,1,1,206.274427,203.4820198,298.0492459,7.604903616,6.78317034,7.899580064,208.9403611,204.0956448,297.1720011,10.88986304,3.349815633,7.925019874,-5.116208646,-1.571078699,6.687436386,5.167020827,1.544549082,-6.711425617
349,16,32,96,1,1,1,1,1,1,1,1,1,1,0,1,205.8043642,203.7295811,298.0865794,11.66875123,5.714407117,5.450616923,205.5170652,204.6616712,299.0515602,9.334012451,9.137076912,4.309724487,-6.645384839,5.237203303,1.408334454,6.687563277,-5.284351088,-1.40305422
350,16,32,96,1,1,1,1,1,1,1,1,1,1,1,0,205.8078787,203.7385439,298.0804885,11.66252282,5.706045681,5.447702234,205.5243423,204.6714028,299.0471747,9.330186178,9.130978936,4.313802237,6.64284934,-5.227169676,-1.415529659,-6.683979316,5.272948676,1.411194116
351,16,32,96,0,1,1,1,1,1,1,1,1,1,1,1,205.3620522,199.6270569,301.5399837,4.995352921,12.03815071,11.85067335,207.0675692,202.18792,299.9269308,12.03456279,13.60077081,9.61474825,-2.231958674,10.93789969,-8.705778586,2.201880661,-10.84899448,8.647262788
352,16,32,96,0,1,1,1,1,1,0,1,1,1,1,1,235.8656312,342.2360331,357.7359933,14.32137071,18.01857348,19.53217012,239.5892844,343.468266,359.4798727,16.32347229,18.71907077,20.82203471,-1.428387354,4.393200334,-2.955880429,-6.622015855,4.696085078,1.932324806
353,16,32,96,0,1,1,1,1,1,1,0,1,1,1,1,205.3474895,195.2491304,304.9117481,10.58552784,46.79638364,39.69910724,206.6896062,195.731895,304.9990341,10.47671828,46.64925525,39.68924953,-6.588013632,43.35336293,-36.7652896,6.507401779,-43.24342601,36.73607792
354,16,32,96,0,1,1,1,1,1,1,1,0,1,1,1,201.9001604,199.1994911,305.5864549,27.97263055,63.97339002,67.01419417,210.8714719,198.7454028,300.4417884,34.37265684,62.53235794,66.87056882,0.4787013854,43.49397888,-43.97293037,-0.7437958828,-43.10979715,43.85343952
355,16,32,96,0,1,1,1,1,1,1,1,1,0,1,1,207.736811,196.8972231,304.537621,18.29822695,8.222900298,18.43185756,211.0591785,197.7468066,303.8395008,20.36085253,4.256502839,18.57965674,-12.49000313,-0.5599897855,13.04680239,12.64063978,0.5598215664,-13.20348558
356,16,32,96,0,1,1,1,1,1,1,1,1,1,0,1,202.8431276,202.2765081,300.9531444,60.95073464,66.12534473,33.67415315,208.2469308,210.3234107,294.1995047,64.17590306,66.89573379,31.10217372,-42.40459913,44.69970941,-2.294876332,42.58682313,-44.79933072,2.212754022
357,16,32,96,0,1,1,1,1,1,1,1,1,1,1,0,205.1861591,199.6626646,301.6565347,4.902282254,12.83167027,12.69851968,206.9154787,202.2375331,299.9862121,12.10876021,14.28521487,10.5935201,-2.130607184,11.46468047,-9.333843406,2.092670063,-11.36452127,9.272054126
358,16,32,96,1,0,1,1,1,1,1,1,1,1,1,1,205.36148,199.6299797,301.547078,5.006079808,12.04223971,11.84702903,207.0649596,202.1853799,299.9280143,12.02703278,13.62341866,9.612656752,2.240533439,-10.93409438,8.693617848,-2.209443871,10.84370406,-8.634203731
359,16,32,96,1,0,1,1,1,1,0,1,1,1,1,1,205.3464159,195.2461623,304.9055924,10.58473931,46.81631398,39.71847193,206.6877783,195.7302884,305.0065553,10.47619432,46.67390845,39.7111158,6.589749933,-43.36854396,36.7788854,-6.508864845,43.2585474,-36.74956245
360,16,32,96,1,0,1,1,1,1,1,0,1,1,1,1,235.6016437,342.808935,357.6470896,14.55837216,17.71914437,19.00443796,239.2805531,343.761645,359.1372069,16.73220298,17.51450182,19.94445196,1.292437703,-8.268728759,6.974493079,6.768487758,-0.8348054708,-5.934852663
361,16,32,96,1,0,1,1,1,1,1,1,0,1,1,1,208.0918721,195.9163751,304.8868936,18.29155069,8.158065594,17.96231573,211.2405856,196.8096563,304.0561543,19.87636235,4.223454169,18.00508198,12.80955352,0.5043864013,-13.30395554,-12.97534374,-0.4895966178,13.47456181
362,16,32,96,1,0,1,1,1,1,1,1,1,0,1,1,200.8498235,198.712452,306.3437798,33.24431718,72.67141656,76.37611753,210.9062786,197.495023,300.0832545,39.20767741,71.05093543,76.2134366,-0.9900438352,-48.84960724,49.8397908,1.300884642,48.41067188,-49.71144458
363,16,32,96,1,0,1,1,1,1,1,1,1,1,0,1,205.1462221,199.7012998,301.6948298,4.934326413,13.66150893,13.5492303,206.8885907,202.2298079,300.0150063,12.07779355,15.04246594,11.62758771,2.184920593,-11.67828138,9.493199177,-2.14295398,11.57192197,-9.429127219
364,16,32,96,1,0,1,1,1,1,1,1,1,1,1,0,202.8149331,202.2940833,300.9868706,61.32198692,66.62009313,33.97833526,208.2709028,210.3805714,294.1763712,64.56220542,67.38230815,31.41417149,42.60950378,-45.05394069,2.444862334,-42.79064782,45.15176704,-2.360713747
365,16,32,96,1,1,0,1,1,1,1,1,1,1,1,1,207.3368052,203.1941954,297.6151068,10.87777718,3.468083257,7.226389622,207.1588253,203.6267304,298.8085796,7.177177612,6.948525684,7.206616595,-4.486604861,-1.362824331,5.849548029,4.420359152,1.394045457,-5.814299601
366,16,32,96,1,1,0,1,1,1,0,1,1,1,1,1,208.0764071,198.1481231,300.9988054,35.69027272,67.85635034,71.7881663,201.505743,200.2449973,307.3258304,29.12274679,69.09575857,71.92210605,-0.3598228814,-46.37370513,46.73462325,0.2035011269,46.58717379,-46.78951703
367,16,32,96,1,1,0,1,1,1,1,0,1,1,1,1,211.9088101,193.4061649,310.2779343,22.49469518,6.688196576,21.10557865,212.2641076,193.0116957,311.7391636,21.60831258,9.292358738,21.13405109,-16.10249885,-0.8055616141,16.91395554,15.77772845,0.8388490283,-16.61060328
368,16,32,96,1,1,0,1,1,1,1,1,0,1,1,1,237.4831524,169.6042451,504.7081518,31.7130608,18.70695786,24.73883887,233.7011191,161.8722971,503.7311551,29.70104678,15.53480722,26.17681058,24.5201458,-8.530731126,-15.98916025,-26.48465465,5.305029589,21.17997232
369,16,32,96,1,1,0,1,1,1,1,1,1,0,1,1,208.2897219,204.2629248,296.2182806,17.04394592,6.337849891,20.04843419,209.6597912,204.8584292,296.2740974,17.1449596,6.332897719,20.00619908,-14.8349355,-4.431300831,19.26649661,14.80843576,4.439975804,-19.2481867
370,16,32,96,1,1,0,1,1,1,1,1,1,1,0,1,209.855713,201.6225685,298.2802236,55.53069155,21.91961237,54.69155622,207.3870642,206.8971489,296.7204345,55.79138674,26.61637082,53.53983329,-36.15850237,-0.4378936037,36.59677996,35.89374772,0.4992210439,-36.3925838
371,16,32,96,1,1,0,1,1,1,1,1,1,1,1,0,205.8126574,203.7422274,298.0713291,11.66998575,5.737197114,5.459840647,205.5268281,204.6854398,299.0378818,9.358977403,9.174709398,4.311342116,6.660331727,-5.265872308,-1.39429565,-6.702018972,5.312214362,1.389989794
372,16,32,96,1,1,1,0,1,1,1,1,1,1,1,1,207.3328944,203.187276,297.620338,10.86027612,3.46924303,7.227015125,207.1616706,203.621244,298.8120472,7.183346159,6.941351526,7.208276214,4.487394098,1.372956762,-5.860187934,-4.420207719,-1.405454799,5.825830305
373,16,32,96,1,1,1,0,1,1,0,1,1,1,1,1,210.9830728,193.0777106,310.1158588,23.46418577,8.15793414,21.71227599,211.1997878,192.7662997,312.0035246,21.6002556,10.81500679,21.77035553,16.56782742,0.1082651062,-16.67633069,-16.24605695,-0.1211651971,16.3668686
374,16,32,96,1,1,1,0,1,1,1,0,1,1,1,1,208.2382746,197.586527,301.0498553,39.16998868,70.97248514,75.88275283,200.8345184,199.9764597,307.4765303,32.73331591,72.24758898,75.94856925,0.8773898263,48.35044111,-49.22764435,-0.6984061453,-48.57868611,49.27724343
375,16,32,96,1,1,1,0,1,1,1,1,0,1,1,1,208.294011,204.2656067,296.2116312,17.07641441,6.337365064,20.07236873,209.6610602,204.8635108,296.2710964,17.16135937,6.33259702,20.03038626,14.85457646,4.430534011,-19.28495054,-14.82754618,-4.439717153,19.26744146
376,16,32,96,1,1,1,0,1,1,1,1,1,0,1,1,237.216848,168.797487,504.7462465,31.7981206,18.64289448,24.85989329,233.4767003,161.1192402,503.7663763,29.84761222,15.50464951,26.29964145,-24.63429747,8.515800744,16.11838134,26.60834545,-5.302524169,-21.30601134
377,16,32,96,1,1,1,0,1,1,1,1,1,1,0,1,209.7639571,204.3542673,296.3604218,33.91344475,29.98099603,15.35114645,208.9472326,207.9049313,295.8380282,34.56371518,32.12984393,12.74683423,-17.84095889,20.53039203,-2.688804598,18.14000896,-20.76051255,2.621059362
378,16,32,96,1,1,1,0,1,1,1,1,1,1,1,0,208.8453671,202.4823383,297.6034067,42.63630236,15.799396,42.03058169,207.3106602,206.4592868,297.3510555,42.8889209,20.68315797,41.07687714,28.13562028,0.3742389834,-28.50680615,-27.91761002,-0.4234655397,28.34395642
379,16,32,96,1,1,1,1,0,1,1,1,1,1,1,1,204.4109001,203.8552738,298.9157698,9.363735476,8.830140659,3.998893277,207.0744971,203.8523835,298.3993262,11.01515549,5.265345913,5.452692852,6.493364283,-5.121072737,-1.372117973,-6.399565708,5.030657653,1.369081829
380,16,32,96,1,1,1,1,0,1,0,1,1,1,1,1,205.6665895,209.9104529,294.7020012,56.99759294,58.80447017,25.83324983,203.8463112,203.6070673,300.6249744,53.27421568,57.50091065,28.48119006,37.78129319,-39.25587432,1.475150651,-37.27785454,38.85282325,-1.57442175
381,16,32,96,1,1,1,1,0,1,1,0,1,1,1,1,205.3911332,202.2367308,299.6514335,12.50829642,16.83428128,14.2620423,206.0625942,200.6855856,301.712539,4.484789179,15.58479707,15.92374981,-2.035969406,11.97899074,-9.942762932,2.043565118,-12.03911934,9.995818405
382,16,32,96,1,1,1,1,0,1,1,1,0,1,1,1,206.106355,206.7755709,295.7097161,53.89186587,25.28728767,51.58281968,211.2925144,202.8624752,297.2680348,53.22820363,20.40962223,52.60265975,34.5154078,0.4893310975,-35.00436861,-34.57027443,-0.5429438151,35.11357228
383,16,32,96,1,1,1,1,0,1,1,1,1,0,1,1,204.4137662,203.9403482,298.8481302,9.467685683,9.025042196,4.021076441,207.112253,203.92805,298.3196239,11.14875863,5.483374912,5.500165739,6.633570638,-5.353584924,-1.279809083,-6.535697137,5.259643007,1.276228309
384,16,32,96,1,1,1,1,0,1,1,1,1,1,0,1,291.42706,331.6638113,339.415965,21.71939087,22.21096225,13.61772598,294.5036719,332.9685961,344.1207346,17.98819138,20.53705323,15.83525351,16.5772214,-19.98744544,3.41017067,-6.903235325,13.77712374,-6.873983548
385,16,32,96,1,1,1,1,0,1,1,1,1,1,1,0,201.8103951,204.1514632,300.3771998,36.87015811,32.14727867,6.071162783,203.0864831,204.6562739,300.5343301,36.68001787,32.03194581,6.064615323,34.07945838,-30.5212599,-3.558116217,-33.93835174,30.39805998,3.540372919
386,16,32,96,1,1,1,1,1,0,1,1,1,1,1,1,204.4078874,203.8555126,298.9226704,9.379839345,8.859083404,4.001581771,207.0735925,203.8490479,298.4054857,11.03242497,5.300975853,5.459752636,-6.515450716,5.156651681,1.358939167,6.422009713,-5.066918805,-1.354957794
387,16,32,96,1,1,1,1,1,0,0,1,1,1,1,1,205.358093,202.2713076,299.6620451,12.52897496,17.38220333,14.9593504,206.0070358,200.7422519,301.7489808,4.486259399,16.171608,16.54464899,2.059106536,-12.19653519,10.13751781,-2.068592508,12.25967557,-10.19097863
388,16,32,96,1,1,1,1,1,0,1,0,1,1,1,1,205.6132909,210.0095792,294.489126,58.03641159,60.16601513,27.05618245,203.6610038,203.6252939,300.7903261,54.27768069,58.90302318,29.70167877,-38.40777,40.11460591,-1.706728222,37.90081093,-39.71156432,1.810876509
389,16,32,96,1,1,1,1,1,0,1,1,0,1,1,1,204.4139709,203.9332201,298.8578836,9.474020201,9.023666185,4.024826482,207.1118193,203.925028,298.326461,11.16224158,5.495342772,5.495378623,-6.651832469,5.364436186,1.28753643,6.554670707,-5.271433378,-1.283090064
390,16,32,96,1,1,1,1,1,0,1,1,1,0,1,1,206.264529,203.4886969,298.0518248,7.704475922,6.796753184,7.989987611,208.9548116,204.100351,297.1835206,10.98975866,3.333343895,8.044553855,-5.217680645,-1.551814206,6.769611,5.268482329,1.525484121,-6.793865629
391,16,32,96,1,1,1,1,1,0,1,1,1,1,0,1,201.8159935,204.1408856,300.3828137,36.77332155,32.04394193,6.067272308,203.0775735,204.6262107,300.5385174,36.56803292,31.9214364,6.061046974,-33.98840806,30.42652792,3.56198583,33.84820091,-30.30444114,-3.543654514
392,16,32,96,1,1,1,1,1,0,1,1,1,1,1,0,292.2122978,332.2833503,343.3200818,18.86883587,18.74322902,12.45631978,294.2169319,333.1159971,345.6994293,17.70904236,18.43994581,13.64282384,-7.82049008,8.372673678,-0.5714170189,-1.911705322,-2.17520407,4.069521707
393,48,16,32,1,1,1,1,1,1,1,1,1,1,1,1,282.309239,199.3096109,217.9346561,3.531527393,7.28568164,4.136593239,282.9326525,200.4281371,218.3650579,4.127373691,6.411622261,4.123231516,0.002761466396,-0.008888597156,0.005981888897,-0.002742488742,0.008108070511,-0.005515330558
394,48,16,32,1,1,1,1,1,1,0,1,1,1,1,1,282.0104589,199.0784838,218.5227077,7.243602753,12.04455448,6.316326506,282.9794606,198.6675368,219.958882,4.430671991,10.25116064,10.28952296,1.523962195,-7.56114328,6.037036423,-1.514688933,7.60586536,-6.091302852
395,48,16,32,1,1,1,1,1,1,1,0,1,1,1,1,282.0126599,199.0778612,218.5184667,7.245374775,12.03851727,6.31177215,282.9793719,198.6702883,219.9604688,4.424328776,10.24849153,10.28945738,-1.52000289,7.549046034,-6.029192814,1.510836226,-7.595325092,6.084337402
