run_id,R_a,R_b,R_c,DG1_PWM1,DG1_PWM2,DG1_PWM3,DG1_PWM4,DG1_PWM5,DG1_PWM6,DG2_PWM1,DG2_PWM2,DG2_PWM3,DG2_PWM4,DG2_PWM5,DG2_PWM6,V1_a,V1_b,V1_c,I1_a,I1_b,I1_c,V2_a,V2_b,V2_c,I2_a,I2_b,I2_c,I1mean_a,I1mean_b,I1mean_c,I2mean_a,I2mean_b,I2mean_c,V1f_a,V1f_b,V1f_c,I1f_a,I1f_b,I1f_c,V2f_a,V2f_b,V2f_c,I2f_a,I2f_b,I2f_c,V1ang_a,V1ang_b,V1ang_c,I1ang_a,I1ang_b,I1ang_c,V2ang_a,V2ang_b,V2ang_c,I2ang_a,I2ang_b,I2ang_c
3733,32,96,16,0,1,1,1,1,1,0,1,1,1,1,1,169.0380397,504.9325586,237.2959443,18.3115144,24.76552447,31.69168488,161.4713771,504.0122274,233.5342754,15.19299198,26.21915008,29.70836028,-8.331148802,-16.17172063,24.50291162,5.1081701,21.36560873,-26.47373134,105.2524429,384.1780864,205.4014903,10.79241609,16.15534199,19.33409017,101.7466885,378.7004601,200.5905874,7.570651079,11.03646091,11.74167187,0,-101.8571746,134.7761959,-28.42611415,-131.0818594,97.39572554,-0.4390022551,-102.0235855,135.143958,137.5714218,32.64919042,-128.5086046
3734,32,96,16,0,1,1,1,1,1,1,0,1,1,1,1,204.26047,296.2211819,208.2997233,6.337012507,20.0605701,17.06690741,204.8554332,296.2757519,209.6617393,6.331943529,20.01466281,17.14588297,-4.430916834,19.27182348,-14.840787,4.439460041,-19.25427326,14.8149717,204.2070159,296.1945058,208.26795,3.83663808,2.587683429,7.029307024,204.7901718,296.2537534,209.6083848,3.820634267,2.359546425,7.285070887,0,-102.1068691,154.1741217,-0.1510562963,-105.8546429,152.807223,0.06918168809,-102.0926773,154.3503332,-0.06177877925,-98.0957374,155.1076454
3735,32,96,16,0,1,1,1,1,1,1,1,0,1,1,1,203.1727448,297.6305625,207.3320755,3.459725104,7.278008997,10.92009678,203.6075607,298.8318055,207.1420526,6.969219128,7.253680879,7.219034418,-1.337319708,5.902188056,-4.564695126,1.368632449,-5.867592767,4.499128132,203.1639654,297.62165,207.326422,3.033680193,4.185227584,9.816904493,203.5972794,298.8344535,207.1414654,6.763387517,4.192063429,5.46741438,0,-102.8735222,153.5622908,-62.36806623,-49.31053047,137.535747,0.5029639793,-103.0495798,153.7280203,23.45265013,-156.5566008,-177.4394709
3736,32,96,16,0,1,1,1,1,1,1,1,1,0,1,1,203.7366108,298.0734394,205.819977,5.774633484,5.462936141,11.70257297,204.6745794,299.0400122,205.5276419,9.186717622,4.309865319,9.370748207,-5.303427094,-1.389052829,6.692657657,5.350112512,1.383768479,-6.733687265,203.7276607,298.0773341,205.8191269,2.041079926,5.126676338,9.505658176,204.6514653,299.0427591,205.5136301,7.396129254,3.875813416,6.376474285,0,-104.1634629,152.896874,-75.44663613,-59.23006703,130.7216317,0.5237136948,-104.4227052,153.1853413,15.54487553,-173.854733,-173.4215177
3737,32,96,16,0,1,1,1,1,1,1,1,1,1,0,1,197.8149595,301.058901,208.1754278,69.7828434,74.24089919,37.81540952,200.0763423,307.4486668,201.0685537,71.03725223,74.33439841,31.2861272,-47.63416558,48.16580889,-0.5315902355,47.85687469,-48.21843453,0.3616157761,197.504985,300.2761895,207.5086547,13.54273244,18.19784696,25.1079569,196.9615168,305.6399941,200.649467,17.94350669,17.81730692,14.42503242,0,-102.236593,153.1603459,-114.467675,-25.03175045,123.9326872,1.969261954,-103.2833434,152.987569,43.66266603,171.0275847,-84.08895966
3738,32,96,16,0,1,1,1,1,1,1,1,1,1,1,0,193.7387552,310.2695605,211.7957049,6.670103571,20.62430437,22.51204869,193.3086066,311.5929398,212.1268318,9.32060356,20.75092449,21.05064063,-0.7832914436,16.00416044,-15.21898562,0.8081887171,-15.70481744,14.8984872,189.0536904,308.353596,206.7311918,2.828337283,3.018389906,8.19502244,189.5849083,309.8157401,207.2801921,7.043414913,5.243020572,6.223743222,0,-101.4145507,151.7742603,-77.59238672,-26.64879842,142.6788772,0.5882075891,-101.4687914,151.9675261,23.1571433,-135.2390048,163.3040347
3739,32,96,16,1,0,1,1,1,1,1,1,1,1,1,1,203.1892022,297.6100689,207.3408992,3.470018541,7.2103368,10.86187873,203.6213927,298.8062486,207.1660146,6.945786423,7.195016053,7.162677991,1.368265729,-5.836978685,4.468885098,-1.40021164,5.801854571,-4.401450519,203.1803959,297.6014674,207.3352223,3.032178136,4.154077302,9.793822313,203.6110445,298.8089258,207.1654741,6.733298482,4.175670808,5.46642681,0,-102.8665018,153.569384,-61.78608033,-49.40379923,137.6938405,0.4993127228,-103.0400435,153.7339102,23.41607893,-156.1743123,-177.7996691
3740,32,96,16,1,0,1,1,1,1,0,1,1,1,1,1,204.2591402,296.2279416,208.3002016,6.336728404,20.0207139,17.02596111,204.8551829,296.2740117,209.657572,6.331864702,19.96638859,17.10550883,4.430248091,-19.22797911,14.79776124,-4.439710182,19.20949459,-14.76977016,204.2059901,296.2015084,208.2683966,3.836644956,2.621515244,7.029461442,204.7899781,296.2523671,209.6049397,3.82060142,2.327033753,7.286401601,0,-102.1075546,154.1741266,-0.1526164612,-106.0032351,152.5255756,0.06841699885,-102.0941225,154.3517468,-0.0608158881,-97.81979966,155.3791232
3741,32,96,16,1,0,1,1,1,1,1,0,1,1,1,1,169.2836854,504.6280415,237.3979615,18.68550135,24.79936963,31.82898745,161.5569176,503.6656034,233.5838191,15.52348328,26.23120758,29.78180759,8.519185387,16.08247715,-24.60237969,-5.299603738,-21.26928115,26.56810147,105.384616,384.1885132,205.4749061,11.02037148,16.21979255,19.38329388,101.7978969,378.6754713,200.6607133,7.774058333,11.12991435,11.7115316,0,-101.8096106,134.842181,-28.11038478,-131.4294102,97.7208769,-0.4727535861,-101.9700375,135.1967728,138.3968256,32.23578551,-127.9970025
3742,32,96,16,1,0,1,1,1,1,1,1,0,1,1,1,203.7332916,298.0754549,205.8173457,5.742276872,5.458060569,11.67566454,204.6758878,299.0406109,205.5317765,9.175118723,4.308403849,9.364164449,5.271301234,1.395550052,-6.666678761,-5.318444802,-1.391277236,6.709903439,203.7243305,298.0793713,205.816495,2.035818806,5.119215891,9.488990023,204.6528379,299.0433885,205.5178171,7.405715771,3.871160891,6.391387012,0,-104.1640553,152.8959014,-75.72104809,-59.24961391,130.6800402,0.5234778288,-104.4228029,153.1852769,15.50280551,-173.7649916,-173.5112201
3743,32,96,16,1,0,1,1,1,1,1,1,1,0,1,1,201.5947757,298.2875077,209.9096828,22.35733787,55.22341113,56.13649993,206.9603987,296.677321,207.4351248,27.04066389,54.06561542,56.41704757,0.3514747316,-36.93514011,36.58366279,-0.4134933445,36.72896858,-36.31547272,201.0814313,296.6687606,208.8337287,10.86306098,14.09681833,13.64513642,206.1227821,296.4637384,207.1493307,18.43599391,10.26359367,17.16995211,0,-101.3160659,154.0653613,177.0957236,-69.49755696,78.25027889,1.316816668,-102.3044996,155.6155549,-1.543618519,125.4203559,-155.3969311
3744,32,96,16,1,0,1,1,1,1,1,1,1,1,0,1,193.7458086,310.2091369,212.6955861,6.54937088,23.28969067,24.83489803,193.2070305,310.7276905,212.2730768,8.921291637,22.65385016,23.3713755,1.46131188,-18.20544422,16.73960431,-1.490876167,17.91014565,-16.42299,188.8360418,308.1556059,207.2189349,2.673558045,4.209901237,9.083303413,189.3196974,309.1183552,207.4666637,6.556854794,2.282108104,7.258527027,0,-100.9704567,152.0799651,-67.87879199,-75.19407659,125.7517985,0.5416264523,-101.0647416,152.3445563,22.24760404,-154.6570195,-174.7342437
3745,32,96,16,1,0,1,1,1,1,1,1,1,1,1,0,197.9319336,301.037637,208.2921349,68.92745573,73.30364116,37.39264919,200.1022134,307.2752558,201.1204017,70.16915488,73.39540807,30.74665811,47.10074168,-47.56091054,0.4619411172,-47.31869131,47.61125679,-0.2906888981,197.6249705,300.2528836,207.6165872,13.33170261,18.1523888,25.06727074,197.0628246,305.4943995,200.7106792,17.70203585,17.77271728,14.28162652,0,-102.2162237,153.1643665,-113.9188113,-25.02553993,124.447901,1.939040994,-103.2731783,152.9941453,43.77784935,171.0702064,-83.39551413
3746,32,96,16,1,1,0,1,1,1,1,1,1,1,1,1,203.8465438,298.9201044,204.4180786,8.848829348,3.999900493,9.375315185,203.8396645,298.4044013,207.0814253,5.280324134,5.457209009,11.01940519,-5.13758193,-1.365376394,6.503159128,5.047301249,1.361481838,-6.408593049,203.8193887,298.9225261,204.4088271,7.151065599,3.524133089,6.592163634,203.8282896,298.4088415,207.0806972,1.287313225,5.12084245,8.844888496,0,-104.9674651,152.3947646,8.998352731,-176.6904269,-179.492273,-0.3121042865,-104.685182,152.4046438,-63.38357175,-64.07928104,131.4835677
3747,32,96,16,1,1,0,1,1,1,0,1,1,1,1,1,203.4769717,298.0503752,206.2784397,6.787250126,7.919259141,7.616301985,204.0902346,297.1704555,208.9468337,3.343641075,7.944383094,10.90591906,1.562586415,-6.707989463,5.145593339,-1.536886958,6.732073554,-5.195002805,203.4686637,298.0540024,206.277369,6.474815625,4.099552487,5.446698768,204.08185,297.1627119,208.9351869,2.666199191,4.108462277,9.491458802,0,-103.4898338,153.1831966,19.43381789,-156.3731019,177.0881866,-0.311635615,-103.2951312,153.344168,-55.03173148,-50.7202401,139.4845821
3748,32,96,16,1,1,0,1,1,1,1,0,1,1,1,1,203.9414435,298.8481686,204.4217572,9.036251912,4.023038466,9.479473303,203.9267129,298.3180792,207.1180046,5.496087099,5.499353678,11.15416574,-5.366394939,-1.281359082,6.647961726,5.272695098,1.276929097,-6.549412667,203.9127283,298.8506416,204.4118734,7.218095251,3.584569484,6.592339365,203.9153041,298.3224683,207.1172704,1.29384781,5.189278054,8.906781087,0,-104.9736501,152.4087304,9.19082564,-177.4941128,-178.7794716,-0.3199514804,-104.6855039,152.4163812,-66.4058847,-63.67350299,131.1624221
3749,32,96,16,1,1,0,1,1,1,1,1,0,1,1,1,332.287206,340.4457202,292.1696007,18.53268139,13.73542197,18.70579131,333.0367796,342.036937,294.2339617,17.94570325,14.38960915,17.21006728,-7.460822541,0.07701197806,7.388710906,1.225886435,-3.550289007,2.329426946,262.1256332,234.724067,235.7672166,3.266613463,1.583628016,7.847663976,263.2955068,235.8938615,237.9294018,6.584811629,3.943402824,8.595184827,0,-89.27319033,169.8488583,-5.109458979,-10.07663006,179.5907233,0.1926743571,-89.23236313,169.9081115,2.441440132,-112.5366694,160.5444766
3750,32,96,16,1,1,0,1,1,1,1,1,1,0,1,1,204.1363588,300.3825364,201.8040741,32.19605716,6.065441051,36.91757533,204.6417689,300.5390532,203.0779448,32.08210877,6.061132501,36.72590704,-30.57196356,-3.557294874,34.1293344,30.44897063,3.538840302,-33.98771206,203.921048,300.2719047,201.6469819,3.779229714,2.489778337,7.037063156,204.4453891,300.4310257,202.8556704,3.882409851,2.515334426,6.82478396,0,-107.1919894,151.1204944,-3.861036227,-106.4098653,149.1627813,0.09311829289,-107.1816009,151.282443,3.560584715,-108.0628112,152.7272206
3751,32,96,16,1,1,0,1,1,1,1,1,1,1,0,1,210.2127364,294.2996921,205.6269604,61.67056283,28.02720841,59.35728755,203.6187733,300.7075058,203.5171192,60.41438177,30.63564348,55.55726977,-41.05703503,1.837787537,39.2193262,40.6449554,-1.944833348,-38.70003843,207.9774477,293.9402494,204.2353745,16.38621546,13.49901253,20.02224826,202.8717242,300.1298388,203.4371044,14.36351164,18.11834658,7.18462854,0,-105.2685802,153.4531866,-61.19795436,50.73812738,166.3468161,0.8855486695,-104.6637602,152.1176965,90.69471364,-122.8330432,13.63126855
3752,32,96,16,1,1,0,1,1,1,1,1,1,1,1,0,202.2308072,299.6385031,205.4278083,16.54441497,13.84160696,12.4875812,200.6596497,301.6883895,206.1098282,15.21659202,15.53909584,4.502018794,11.7979934,-9.766833759,-2.030966485,-11.85605957,9.8184186,2.03785103,202.2112818,299.6179558,205.4198833,8.061241111,2.636762081,12.09253164,200.5208903,301.5736328,206.0895799,4.58569558,7.410209244,3.237855719,0,-104.1126682,152.6956051,-34.08089054,46.095481,163.3933899,0.1810747825,-103.8837618,152.2383824,78.97443401,-114.2565975,106.3664752
3753,32,96,16,1,1,1,0,1,1,1,1,1,1,1,1,203.8506531,298.9183534,204.4187145,8.852278979,4.00423608,9.376796427,203.8462633,298.40026,207.0840226,5.290998866,5.458446641,11.02970175,5.147017816,1.364375893,-6.5111705,-5.057097794,-1.361363239,6.418687618,203.8234293,298.9207683,204.4094052,7.148189349,3.527289663,6.585529571,203.8349018,298.4046894,207.0832979,1.292511072,5.120930831,8.851293381,0,-104.9681889,152.3946638,9.033886707,-176.6720358,-179.4691466,-0.3126403441,-104.6860456,152.4049635,-63.31466158,-64.04205189,131.5049448
3754,32,96,16,1,1,1,0,1,1,0,1,1,1,1,1,203.933996,298.8556332,204.4153817,9.058600934,4.023845374,9.513873573,203.9220501,298.3255922,207.1109338,5.547515879,5.497723415,11.18791873,5.418795618,1.281630221,-6.700251851,-5.32495871,-1.278129379,6.603266664,203.9049294,298.858074,204.4053665,7.205959555,3.581068406,6.583937004,203.9105633,298.3299897,207.1102026,1.296003496,5.184524389,8.907298278,0,-104.9771426,152.4056571,9.184309493,-177.43778,-178.8329074,-0.3195387884,-104.6895202,152.4138887,-65.88770374,-63.69679843,131.223694
3755,32,96,16,1,1,1,0,1,1,1,0,1,1,1,1,206.8654024,295.650393,206.1588664,25.8156986,52.32794511,54.74778223,202.8285988,297.2726594,211.372289,20.94789141,53.35525823,54.05223283,-0.4110777087,35.48130946,-35.07020416,0.4659680246,-35.59192524,35.12598358,206.2835281,295.5637747,205.8965147,17.93243789,9.91107519,16.59656496,202.4397461,296.0646776,210.0484846,10.26583922,13.7352172,12.83382478,0,-103.6956966,153.7739717,-4.19746856,124.0241461,-158.2811613,-1.085555523,-102.7116441,152.6007182,173.0896056,-71.2684576,77.83848415
3756,32,96,16,1,1,1,0,1,1,1,1,0,1,1,1,204.1333213,300.3778159,201.8121612,32.1070478,6.064022882,36.83252787,204.6377657,300.534696,203.0854428,31.99221452,6.0595176,36.64105082,30.4878818,3.561437184,-34.04920498,-30.36571423,-3.543492248,33.90931038,203.9191249,300.2678887,201.6568092,3.784549557,2.489911096,7.03778723,204.4417732,300.4264786,202.8634503,3.87588334,2.515123399,6.824055368,0,-107.1848591,151.1240724,-3.722064833,-106.4086243,149.2508987,0.09312473845,-107.1745723,151.2859096,3.436477188,-108.0500596,152.6442513
3757,32,96,16,1,1,1,0,1,1,1,1,1,0,1,1,331.7513709,341.2933745,292.4831191,25.06871128,20.33980903,22.02533295,332.6367183,343.9454833,294.6994579,25.4028508,21.37635812,22.00508358,8.152345481,-1.909571743,-6.234655846,-2.032280738,5.362512804,-3.321836006,263.5385841,236.0508486,237.8654528,2.383931839,3.208257271,6.932079778,264.9118628,238.0541017,240.2800219,9.193543047,6.006107368,9.541054151,0,-88.67514607,170.0358417,-66.39717347,25.04584237,177.5929729,0.4234159733,-88.61788234,170.166572,13.75956571,-117.9632856,164.2096224
3758,32,96,16,1,1,1,0,1,1,1,1,1,1,0,1,202.2199389,299.5130588,205.5355997,14.22914005,10.51674785,12.48558499,200.4652314,301.5681226,206.3068573,12.46642147,12.79099251,4.36414024,-10.49171882,8.701157108,1.79054476,10.53391596,-8.747974075,-1.785939978,202.209648,299.5071869,205.5326898,8.366241176,2.919423061,12.20297907,200.3975081,301.5154969,206.2987244,4.682858878,7.776301731,3.471429346,0,-103.9960075,152.7717682,-33.85556015,53.09839579,164.9996416,0.1664685737,-103.7344321,152.2849746,82.58184425,-112.3516409,102.1490914
3759,32,96,16,1,1,1,0,1,1,1,1,1,1,1,0,209.6056192,294.8017698,205.4736806,58.39412529,26.53152319,56.13787353,203.5951653,300.8840132,203.8419657,57.21110002,29.18110576,52.4928057,39.19467788,-1.891008852,-37.30403917,-38.8002402,1.99118028,36.8084218,207.5807941,294.4737356,204.2032598,15.34450861,12.88761751,18.92383834,202.9237885,300.3666105,203.7672538,13.45146562,17.53500643,6.390249825,0,-105.2659435,153.3498136,-61.19083767,51.41889461,167.1950103,0.8361878662,-104.673837,152.1072892,88.6494134,-122.1063578,20.53360934
3760,32,96,16,1,1,1,1,0,1,1,1,1,1,1,1,199.6283165,301.5224206,205.3768326,12.01794999,11.82352596,4.99596033,202.1923658,299.9175273,207.0810655,13.59879771,9.590184021,12.03373148,10.92427973,-8.691240683,-2.232849678,-10.83557365,8.632013194,2.203742268,199.5828898,301.4791523,205.3706126,3.914994947,7.250142963,3.912509077,202.1852723,299.9143798,207.0800703,7.607278485,2.425283291,11.63682061,0,-103.8718799,152.1573486,76.30219817,-112.9307252,107.7363339,0.009405487222,-104.0795748,152.905258,-30.09027347,48.40736742,165.7406868
3761,32,96,16,1,1,1,1,0,1,0,1,1,1,1,1,199.660307,305.0751618,202.8423071,56.77464931,57.26109073,18.55783468,199.7730969,299.7826467,209.5593795,55.49402461,56.82909462,25.57882363,38.95142313,-37.24792653,-1.704807392,-38.60894795,37.12113337,1.48651032,197.9733435,303.6834711,202.6297201,13.6292554,13.59990323,7.364392977,199.6404684,299.3966543,209.2602079,9.557131171,12.92225083,18.9603475,0,-105.1470942,151.0333555,41.89573056,-176.514744,-87.12915051,-1.284640556,-104.5106917,151.5917551,-106.3773296,-18.17490578,131.8092007
3762,32,96,16,1,1,1,1,0,1,1,0,1,1,1,1,193.4854605,309.7972212,209.7351986,9.243753104,22.19813851,22.19332166,194.5522933,308.7044609,212.3494611,5.997275555,22.47702575,23.51762648,-0.331095811,18.12399501,-17.79558341,0.3353276937,-18.36786709,18.02993957,190.8414161,308.3874011,206.0022983,7.381413384,3.788491222,6.600110493,191.2146162,307.3588497,208.562915,2.526627718,4.42195647,9.1825877,0,-102.2537891,151.505887,19.65120657,-159.3251908,-177.6199703,-0.4704823695,-102.0761306,151.5797842,-85.28249611,-56.24278786,129.5659179
3763,32,96,16,1,1,1,1,0,1,1,1,0,1,1,1,202.2385782,300.962052,202.7626556,66.79551934,34.20827917,61.45343387,210.351067,294.0865294,208.240992,67.55077936,31.64424464,64.69232668,45.11480168,-2.406115783,-42.70861076,-45.21264102,2.321620728,42.89113889,201.4478103,300.1432118,202.6865703,15.34999767,19.43787165,8.047575368,207.9009041,293.6176035,206.3481014,16.97402542,14.86621596,20.88002865,0,-105.855197,151.2346209,88.29946925,-125.8932308,9.426634957,-0.8662911645,-106.4444807,152.9639585,-64.97766619,47.65691672,165.2383732
3764,32,96,16,1,1,1,1,0,1,1,1,1,0,1,1,199.6617775,301.5911953,205.2211785,12.31891421,12.16505316,4.906561197,202.2633274,299.9536394,206.9443562,13.88752547,9.964258065,12.10802517,11.22417451,-9.095920226,-2.128117824,-11.12722021,9.034723213,2.092635904,199.60872,301.5387423,205.2131809,3.990157271,7.328971553,3.859859649,202.2543967,299.9472959,206.9423585,7.698657302,2.502440229,11.73489622,0,-103.995175,152.0877178,77.33336826,-113.1324179,106.2707951,0.007181547643,-104.2059219,152.8468234,-30.46556755,48.63806753,165.7082191
3765,32,96,16,1,1,1,1,0,1,1,1,1,1,0,1,342.2723759,357.096562,235.1268409,17.53283778,19.73891475,15.78864257,343.5104787,359.0600835,238.9408414,18.43499063,21.30669013,17.8302844,7.054462808,-5.916751016,-1.13686233,2.01839198,4.880554024,-6.897462873,223.3549505,319.6160518,166.4832501,0.5497131959,3.889421351,4.897835766,225.3812819,321.6384843,169.0775813,8.937030571,9.063766009,8.239348691,0,-133.3739216,138.1927649,-178.2318125,24.6970784,176.707671,0.3074822923,-133.1548859,138.252763,0.09836629972,-142.56435,116.2011938
3766,32,96,16,1,1,1,1,0,1,1,1,1,1,1,0,195.2539353,304.8948504,205.3485233,46.75532811,39.65864832,10.58442201,195.7399388,305.0010621,206.6896574,46.61560313,39.65301233,10.47598381,43.31462773,-36.72616165,-6.588433119,-43.20487599,36.69681363,6.508110871,194.9362934,304.5954678,205.1326996,3.802124253,2.336502984,7.078415328,195.3856026,304.752826,206.4635913,3.519540689,2.748904644,7.018752763,0,-103.2959478,151.7377853,-3.442035121,-107.0010636,151.8553889,0.07459515456,-103.2640306,151.8861981,3.495348333,-100.2198355,151.2100002
3767,32,96,16,1,1,1,1,1,0,1,1,1,1,1,1,199.6257216,301.542992,205.3691241,12.06211851,11.87949642,4.99909161,202.1835973,299.923002,207.0742349,13.61576471,9.642654742,12.03385971,-10.94931953,8.715440539,2.234026619,10.85967046,-8.656872717,-2.2026622,199.5797538,301.4990747,205.3627957,3.942780234,7.285303422,3.914717374,202.1765183,299.9197457,207.0732236,7.583140823,2.46719601,11.63645497,0,-103.8805656,152.1509174,75.81734874,-113.1557928,107.7073037,0.005013031193,-104.0878039,152.8984692,-30.36358152,48.05156197,165.7478957
3768,32,96,16,1,1,1,1,1,0,0,1,1,1,1,1,196.6700942,304.5293914,207.87415,8.170071594,19.26975924,19.00509373,197.5486128,303.6537005,211.1175132,4.239268068,19.18843372,20.79506591,0.5712250115,-13.65593801,13.08877519,-0.5665628418,13.82050629,-13.24968431,195.3257318,304.0210502,206.2290032,7.466956763,5.357596923,5.513745597,195.8130867,302.8339901,208.9169671,2.786128545,4.219388504,9.206016324,0,-102.4833132,152.2201448,21.3982768,-150.1540451,171.8945938,-0.4704060396,-102.2921954,152.3374625,-82.23234092,-32.57210112,140.294547
3769,32,96,16,1,1,1,1,1,0,1,0,1,1,1,1,198.8544953,306.2401922,201.0858438,70.84350618,74.03944277,31.23874716,197.8126032,300.1548411,210.9312814,69.26357975,73.85524886,37.43232087,-47.77920003,48.30425407,-0.5246724863,47.35269797,-48.17741873,0.8252611036,196.2236948,304.1792146,200.6890887,17.51631934,17.87898539,14.18363608,197.5813403,299.3251027,210.1504713,12.79027217,18.36544091,24.71389346,0,-105.6979946,150.4249246,39.45914866,167.1459607,-86.50550667,-1.776242593,-104.5788182,150.8782916,-118.6810358,-28.73592489,121.7474928
